xn=1,yn=1
90.866909,-0.412429
5.522055,0.354988
73.410734,-0.234107
39.043390,0.109566
23.746237,0.262538
61.151612,-0.111516
84.217842,-0.119489
66.502665,-0.165027
38.896389,0.111036
21.280213,0.287198
38.225382,0.117746
14.138141,0.358619
48.442484,0.015575
49.613496,0.003865
45.998460,0.040015
54.987550,-0.049875
83.588836,0.264683
37.361374,0.126386
52.828528,-0.028285
49.706497,0.002935
93.704937,-0.506471
40.248402,0.097516
20.767208,0.292328
85.279853,-0.322197
80.515805,-0.203750
25.107251,0.248927
7.201072,0.406062
95.656957,-0.620888
23.415234,0.265848
67.783678,-0.177837
84.289843,-0.156667
1.654017,-0.097883
2.142021,-0.006633
97.910979,-0.808692
99.039990,-0.927603
92.833928,-0.468765
82.464825,0.674863
55.257553,-0.052576
11.477115,0.385229
23.139231,0.268608
73.613736,-0.236137
61.491615,-0.114916
41.009410,0.089906
97.895979,-0.807229
88.293883,0.388212
89.852899,-0.390011
10.946109,0.390539
51.916519,-0.019165
34.101341,0.158987
13.695137,0.363049
13.012130,0.369879
51.886519,-0.018865
62.977630,-0.129776
11.452115,0.385479
15.324153,0.346758
98.160982,-0.833516
65.930659,-0.159307
18.311183,0.316888
49.261493,0.007385
9.867099,0.401327
62.331623,-0.123316
33.869339,0.161307
38.352384,0.116476
23.117231,0.268828
4.273043,0.269437
58.475585,-0.084756
48.314483,0.016855
71.885719,-0.218857
66.894669,-0.168947
92.824928,-0.468416
33.513335,0.164867
45.741457,0.042585
3.422034,0.181153
14.603146,0.353969
44.893449,0.051066
82.374824,0.670079
83.371834,0.395048
27.177272,0.228227
19.652197,0.303478
9.046090,0.408671
22.487225,0.275128
61.082611,-0.110826
80.002800,-0.300025
66.019660,-0.160197
78.016780,-0.280168
3.432034,0.182350
82.960830,0.588871
61.859619,-0.118596
18.461185,0.315388
31.186312,0.188137
30.756308,0.192437
83.552836,0.287090
19.858199,0.301418
90.164902,-0.401785
67.120671,-0.171207
21.849218,0.281508
46.155462,0.038445
89.934899,-0.397677
80.991810,0.030688
74.601746,-0.246017
99.346993,-0.963046
97.880979,-0.805769
29.296293,0.207037
34.144341,0.158557
53.196532,-0.031965
17.704177,0.322958
86.250863,0.138033
73.566736,-0.235667
23.597236,0.264028
31.246312,0.187537
42.262423,0.077376
21.403214,0.285968
56.073561,-0.060736
51.857519,-0.018575
11.929119,0.380709
31.789318,0.182107
88.249882,0.411454
7.226072,0.406395
6.413064,0.389719
50.786508,-0.007865
30.631306,0.193687
81.011810,0.042447
56.721567,-0.067216
11.377114,0.386229
19.189192,0.308108
55.842558,-0.058426
84.376844,-0.198140
17.937179,0.320628
5.281053,0.342106
59.053591,-0.090536
57.844578,-0.078446
85.249852,-0.328055
81.031810,0.054301
37.105371,0.128946
2.644026,0.075525
97.204972,-0.743032
58.167582,-0.081676
28.137281,0.218627
83.504835,0.316568
1.648016,-0.099078
89.069891,-0.086323
11.610116,0.383899
84.951850,-0.348603
63.987640,-0.139876
11.014110,0.389859
41.796418,0.082036
60.390604,-0.103906
78.760788,-0.287608
51.420514,-0.014205
14.048140,0.359519
43.453435,0.065466
58.519585,-0.085196
34.412344,0.155877
23.101231,0.268988
67.051671,-0.170517
5.327053,0.344689
63.803638,-0.138036
9.720097,0.402777
85.999860,-0.014591
94.158942,-0.529327
42.805428,0.071946
4.362044,0.277168
96.254963,-0.664634
40.948409,0.090516
98.238982,-0.841433
67.951680,-0.179517
20.909209,0.290908
80.084801,-0.298012
41.913419,0.080866
43.720437,0.062796
25.947259,0.240527
16.034160,0.339658
86.547865,0.317336
7.654077,0.410549
17.931179,0.320688
54.020540,-0.040205
72.994730,-0.229947
53.916539,-0.039165
58.234582,-0.082346
70.593706,-0.205937
77.558776,-0.275588
29.389294,0.206107
17.654177,0.323458
43.858439,0.061416
14.574146,0.354259
99.585996,-0.991595
40.707407,0.092926
31.402314,0.185977
75.314753,-0.253148
33.622336,0.163777
70.263703,-0.202637
25.532255,0.244677
93.906939,-0.516366
45.966460,0.040335
67.998680,-0.179987
93.840938,-0.513085
23.985240,0.260148
58.269583,-0.082696
58.893589,-0.088936
2.354024,0.029469
72.297723,-0.222977
87.919879,0.552801
5.175052,0.335924
14.621146,0.353789
52.552526,-0.025525
2.545025,0.060227
65.173652,-0.151737
75.436754,-0.254368
38.480385,0.115196
55.285553,-0.052856
35.108351,0.148916
48.828488,0.011715
94.790948,-0.564887
51.773518,-0.017735
84.212842,-0.116819
99.886999,-1.028769
39.034390,0.109656
61.532615,-0.115326
5.524055,0.355088
42.196422,0.078036
42.436424,0.075636
46.932469,0.030675
65.648656,-0.156487
33.500335,0.164997
36.778368,0.132216
74.156742,-0.241567
36.944369,0.130556
83.567836,0.277782
77.176772,-0.271768
21.298213,0.287018
22.813228,0.271868
27.413274,0.225867
99.205992,-0.946597
38.130381,0.118696
91.167912,-0.418507
50.054501,-0.000545
43.670437,0.063296
91.979920,-0.439464
75.264753,-0.252648
86.221862,0.120106
43.655437,0.063446
0.890009,-0.264956
25.764258,0.242357
69.088691,-0.190887
85.488855,-0.263473
67.438674,-0.174387
78.044780,-0.280448
24.712247,0.252878
52.725527,-0.027255
56.805568,-0.068056
25.086251,0.249137
43.734437,0.062656
35.640356,0.143596
43.096431,0.069036
65.289653,-0.152897
10.856109,0.391439
94.545945,-0.550579
9.697097,0.403001
23.357234,0.266428
20.819208,0.291808
53.032530,-0.030325
53.388534,-0.033885
5.403054,0.348827
4.074041,0.251158
19.779198,0.302208
80.895809,-0.024227
79.909799,-0.299098
79.191792,-0.291918
26.973270,0.230267
4.438044,0.283559
83.281833,0.444662
50.325503,-0.003255
16.593166,0.334068
65.683657,-0.156837
99.089991,-0.933282
50.659507,-0.006595
90.135901,-0.401451
0.758008,-0.296980
77.770778,-0.277708
15.674157,0.343258
63.569636,-0.135696
49.622496,0.003775
40.416404,0.095836
70.080701,-0.200807
91.427914,-0.424491
70.272703,-0.202727
38.247382,0.117526
36.902369,0.130976
47.240472,0.027595
21.430214,0.285698
40.723407,0.092766
91.561916,-0.427842
81.191812,0.151554
80.997810,0.034205
0.721007,-0.306129
48.246482,0.017535
48.001480,0.019985
8.340083,0.412026
90.527905,-0.406673
14.580146,0.354199
47.159472,0.028405
3.066031,0.135955
10.823108,0.391769
47.897479,0.021025
73.332733,-0.233327
91.349913,-0.422624
6.999070,0.402984
36.959370,0.130406
6.767068,0.398539
58.904589,-0.089046
63.558636,-0.135586
51.309513,-0.013095
99.172992,-0.942790
35.403354,0.145966
97.313973,-0.752749
50.723507,-0.007235
29.013290,0.209867
77.475775,-0.274758
67.330673,-0.173307
71.128711,-0.211287
76.042760,-0.260428
2.201022,0.003624
73.391734,-0.233917
95.042950,-0.580304
60.511605,-0.105116
72.354724,-0.223547
3.746037,0.217934
71.748717,-0.217487
43.342433,0.066576
76.293763,-0.262938
30.518305,0.194817
94.887949,-0.570737
96.614966,-0.693034
42.860429,0.071396
49.762498,0.002375
61.341613,-0.113416
96.573966,-0.689720
17.083171,0.329168
30.660307,0.193397
6.765068,0.398496
90.356904,-0.404206
52.417524,-0.024175
35.982360,0.140176
60.400604,-0.104006
91.338913,-0.422366
72.140721,-0.221407
89.108891,-0.109020
11.013110,0.389869
68.637686,-0.186377
4.029040,0.246831
52.819528,-0.028195
65.553656,-0.155537
17.805178,0.321948
26.922269,0.230777
79.417794,-0.294178
14.106141,0.358939
51.009510,-0.010095
88.259883,0.406248
18.868189,0.311318
12.254123,0.377459
13.897139,0.361029
99.835998,-1.022374
72.390724,-0.223907
79.700797,-0.297008
78.005780,-0.280058
77.418774,-0.274188
50.977510,-0.009775
11.186112,0.388139
11.642116,0.383579
34.195342,0.158047
17.921179,0.320788
90.425904,-0.405166
25.752258,0.242477
28.369284,0.216307
38.740387,0.112596
99.434994,-0.973459
69.764698,-0.197647
49.423494,0.005765
85.236852,-0.330385
80.176802,-0.289478
33.317333,0.166827
75.369754,-0.253698
22.652227,0.273478
73.366734,-0.233667
44.020440,0.059796
18.616186,0.313838
7.124071,0.404973
2.821028,0.101802
63.253633,-0.132536
4.792048,0.310825
93.815938,-0.511854
76.799768,-0.267998
27.088271,0.229117
5.227052,0.338997
15.833158,0.341668
74.351744,-0.243517
55.952560,-0.059526
70.149701,-0.201497
96.186962,-0.659446
23.003230,0.269968
14.951150,0.350489
32.233322,0.177667
36.085361,0.139146
78.653787,-0.286538
27.338273,0.226617
68.920689,-0.189207
71.803718,-0.218037
4.416044,0.281729
4.078041,0.251539
84.416844,-0.215815
34.578346,0.154217
44.658447,0.053416
61.540615,-0.115406
72.643726,-0.226437
15.534155,0.344658
93.963940,-0.519238
53.750538,-0.037505
64.332643,-0.143326
93.381934,-0.491554
6.585066,0.394325
79.293793,-0.292938
13.198132,0.368019
77.975780,-0.279758
47.371474,0.026285
42.634426,0.073656
26.832268,0.231677
93.110931,-0.479890
0.813008,-0.283520
82.797828,0.637411
13.506135,0.364939
39.796398,0.102036
68.165682,-0.181657
52.556526,-0.025565
20.529205,0.294708
34.973350,0.150267
79.862799,-0.298628
3.510035,0.191545
36.657367,0.133426
4.574046,0.294514
9.560096,0.404314
95.255953,-0.593894
81.664817,0.432344
55.883559,-0.058836
66.680667,-0.166807
77.372774,-0.273728
81.093811,0.091554
38.405384,0.115946
85.597856,-0.221384
48.742487,0.012575
91.394914,-0.423694
76.061761,-0.260618
36.100361,0.138996
7.095071,0.404536
55.428554,-0.054286
76.768768,-0.267688
58.595586,-0.085956
97.269973,-0.748808
59.064591,-0.090646
54.234542,-0.042345
52.327523,-0.023275
18.278183,0.317218
45.798458,0.042015
10.105101,0.398949
1.018010,-0.234812
75.478755,-0.254788
28.951290,0.210487
20.980210,0.290198
81.727817,0.465226
35.724357,0.142756
71.062711,-0.210627
11.473115,0.385269
32.114321,0.178857
5.277053,0.341878
84.482845,-0.242908
77.528775,-0.275288
39.656397,0.103436
5.491055,0.353420
82.540825,0.673934
58.895589,-0.088956
17.873179,0.321268
43.583436,0.064166
89.610896,-0.337519
81.867819,0.531670
19.578196,0.304218
55.051551,-0.050516
56.452565,-0.064526
90.313903,-0.403632
20.058201,0.299418
30.359304,0.196407
65.165652,-0.151657
1.827018,-0.064206
21.528215,0.284718
30.579306,0.194207
64.272643,-0.142726
39.214392,0.107856
30.067301,0.199327
62.752628,-0.127526
49.397494,0.006025
18.369184,0.316308
77.852779,-0.278528
53.763538,-0.037635
1.713017,-0.086231
39.248392,0.107516
77.353774,-0.273538
74.543745,-0.245437
35.138351,0.148616
98.905989,-0.912559
28.316283,0.216837
28.954290,0.210457
74.626746,-0.246267
27.114271,0.228857
80.495805,-0.211010
93.568936,-0.500055
40.020400,0.099796
47.501475,0.024985
93.037930,-0.476880
28.609286,0.213907
15.140151,0.348598
3.155032,0.147738
24.809248,0.251908
46.273463,0.037265
42.982430,0.070176
36.636366,0.133636
62.910629,-0.129106
78.793788,-0.287938
70.559706,-0.205597
76.021760,-0.260218
87.975880,0.533471
70.276703,-0.202767
46.352464,0.036475
28.661287,0.213387
67.030670,-0.170307
9.895099,0.401048
10.973110,0.390269
27.163272,0.228367
48.930489,0.010695
44.245442,0.057546
66.563666,-0.165637
71.683717,-0.216837
78.425784,-0.284258
28.779288,0.212207
70.719707,-0.207197
0.086001,-0.475281
23.430234,0.265698
86.173862,0.090495
54.462545,-0.044625
24.233242,0.257668
66.924669,-0.169247
48.142481,0.018575
49.721497,0.002785
70.335703,-0.203357
15.096151,0.349038
2.303023,0.020974
28.710287,0.212897
70.767708,-0.207677
13.336133,0.366639
68.358684,-0.183587
51.963520,-0.019635
95.418954,-0.604643
70.551706,-0.205517
69.490695,-0.194907
61.367614,-0.113676
39.451395,0.105486
7.557076,0.409850
36.136361,0.138636
35.949359,0.140506
17.471175,0.325288
95.626956,-0.618804
46.189462,0.038105
97.750978,-0.793241
37.627376,0.123726
33.968340,0.160317
28.517285,0.214827
4.757048,0.308308
54.404544,-0.044045
55.176552,-0.051766
14.193142,0.358069
6.093061,0.379433
44.444444,0.055556
83.470835,0.337121
5.260053,0.340907
48.173482,0.018265
13.562136,0.364379
62.151622,-0.121516
8.274083,0.412118
47.208472,0.027915
74.807748,-0.248077
62.960630,-0.129606
44.864449,0.051356
1.961020,-0.039131
38.533385,0.114666
5.152052,0.334540
3.065031,0.135821
34.781348,0.152187
49.913499,0.000865
61.993620,-0.119936
19.821198,0.301788
56.306563,-0.063066
40.777408,0.092226
22.855229,0.271448
37.298373,0.127016
93.418934,-0.493206
54.285543,-0.042855
86.499865,0.289429
50.386504,-0.003865
91.096911,-0.416991
51.458515,-0.014585
10.993110,0.390069
70.278703,-0.202787
5.209052,0.337942
65.565656,-0.155657
34.251343,0.157487
86.789868,0.445882
31.173312,0.188267
72.458725,-0.224587
5.018050,0.326168
43.235432,0.067646
61.071611,-0.110716
8.714087,0.410733
67.323673,-0.173237
77.773778,-0.277738
20.568206,0.294318
49.974500,0.000255
5.241052,0.339811
50.123501,-0.001235
93.131931,-0.480766
46.830468,0.031695
9.662097,0.403340
76.728767,-0.267288
7.216072,0.406263
17.485175,0.325148
33.819338,0.161807
35.146351,0.148536
43.745437,0.062546
71.918719,-0.219187
26.356264,0.236437
17.390174,0.326098
40.994410,0.090056
24.169242,0.258308
73.584736,-0.235847
66.284663,-0.162847
52.451525,-0.024515
14.630146,0.353699
58.219582,-0.082196
14.705147,0.352949
62.737627,-0.127376
45.519455,0.044805
81.590816,0.391746
42.578426,0.074216
17.255173,0.327448
6.575066,0.394074
78.262783,-0.282628
70.729707,-0.207297
43.059431,0.069406
29.145291,0.208547
42.274423,0.077256
43.247432,0.067526
35.454355,0.145456
87.197872,0.592416
96.503965,-0.684109
26.365264,0.236347
63.169632,-0.131696
54.851549,-0.048515
63.220632,-0.132206
33.163332,0.168367
72.040720,-0.220407
34.389344,0.156107
92.814928,-0.468031
57.260573,-0.072606
41.777418,0.082226
17.425174,0.325748
66.548665,-0.165487
16.037160,0.339628
76.930769,-0.269308
40.680407,0.093196
4.527045,0.290797
13.297133,0.367029
9.248092,0.407094
47.837478,0.021625
18.550186,0.314498
74.578746,-0.245787
97.354974,-0.756443
89.585896,-0.329674
48.269483,0.017305
97.921979,-0.809766
22.089221,0.279108
18.858189,0.311418
97.502975,-0.769958
41.768418,0.082316
88.688887,0.151472
43.797438,0.062026
41.435414,0.085646
98.796988,-0.900511
11.798118,0.382019
89.946899,-0.398356
78.327783,-0.283278
19.680197,0.303198
50.933509,-0.009335
60.442604,-0.104426
57.992580,-0.079926
85.971860,-0.030943
79.995800,-0.299958
1.451015,-0.139314
16.144161,0.338558
31.820318,0.181797
33.894339,0.161057
55.825558,-0.058256
79.530795,-0.295308
15.507155,0.344928
4.242042,0.266680
7.219072,0.406303
49.813498,0.001865
0.340003,-0.404828
37.318373,0.126816
86.825868,0.462806
90.253903,-0.402861
31.590316,0.184097
24.505245,0.254948
50.162502,-0.001625
2.107021,-0.012796
95.741957,-0.626849
36.707367,0.132926
58.449584,-0.084496
54.239542,-0.042395
70.180702,-0.201807
59.972600,-0.099726
13.316133,0.366839
86.991870,0.531566
20.102201,0.298978
28.980290,0.210197
46.322463,0.036775
78.289783,-0.282898
62.772628,-0.127726
46.942469,0.030575
76.652767,-0.266528
46.616466,0.033835
22.759228,0.272408
67.113671,-0.171137
23.079231,0.269208
53.666537,-0.036665
93.775938,-0.509899
29.879299,0.201207
13.401134,0.365989
7.236072,0.406525
8.478085,0.411694
67.748677,-0.177487
47.221472,0.027785
31.034310,0.189657
74.304743,-0.243047
87.621876,0.617929
65.211652,-0.152117
74.504745,-0.245047
64.122641,-0.141226
37.904379,0.120956
50.592506,-0.005925
57.179572,-0.071796
86.479865,0.277630
5.508055,0.354283
14.582146,0.354179
81.605816,0.400132
2.187022,0.001205
85.604856,-0.218437
64.751648,-0.147516
26.573266,0.234267
55.617556,-0.056176
6.991070,0.402847
29.511295,0.204887
14.562146,0.354379
54.368544,-0.043685
15.085151,0.349148
64.608646,-0.146086
99.984000,-1.041042
51.308513,-0.013085
63.464635,-0.134646
12.475125,0.375249
68.493685,-0.184937
85.594856,-0.222638
36.279363,0.137206
91.320913,-0.421946
11.641116,0.383589
31.646316,0.183537
86.409864,0.235673
93.245932,-0.485604
11.400114,0.385999
47.558476,0.024415
15.587156,0.344128
41.918419,0.080816
58.389584,-0.083896
79.063791,-0.290638
91.559916,-0.427791
71.480715,-0.214807
91.420914,-0.424321
16.226162,0.337738
2.465025,0.047545
47.965480,0.020345
27.040270,0.229597
79.614796,-0.296148
21.705217,0.282948
35.427354,0.145726
95.796958,-0.630752
73.805738,-0.238057
69.422694,-0.194227
9.940099,0.400599
4.185042,0.261524
13.388134,0.366119
51.272513,-0.012725
65.845658,-0.158457
75.481755,-0.254818
39.090391,0.109096
18.391184,0.316088
5.376054,0.347375
11.222112,0.387779
68.571686,-0.185717
98.529985,-0.871704
18.477185,0.315228
89.320893,-0.221925
75.664757,-0.256648
26.337263,0.236627
42.890429,0.071096
67.454675,-0.174547
37.479375,0.125206
94.644946,-0.556281
65.726657,-0.157267
17.320173,0.326798
68.666687,-0.186667
26.863269,0.231367
55.610556,-0.056106
24.683247,0.253168
74.438744,-0.244387
25.390254,0.246097
79.098791,-0.290988
33.867339,0.161327
97.554976,-0.774773
47.380474,0.026195
58.518585,-0.085186
88.635886,0.185095
45.342453,0.046575
15.409154,0.345908
30.182302,0.198177
40.841408,0.091586
58.111581,-0.081116
74.794748,-0.247947
41.532415,0.084676
68.537685,-0.185377
83.817838,0.119249
33.998340,0.160017
39.940399,0.100596
32.620326,0.173797
42.120421,0.078796
18.521185,0.314788
30.500305,0.194997
5.728057,0.364759
2.551026,0.061167
14.615146,0.353849
52.284523,-0.022845
90.410904,-0.404953
46.327463,0.036725
34.544345,0.154557
24.477245,0.255228
44.203442,0.057966
99.131991,-0.938081
38.346383,0.116536
84.955850,-0.348789
43.984440,0.060156
96.881969,-0.715122
49.057491,0.009425
94.000940,-0.521120
18.471185,0.315288
12.366124,0.376339
99.092991,-0.933624
16.610166,0.333898
26.068261,0.239317
39.244392,0.107556
75.632756,-0.256328
95.933959,-0.640626
15.684157,0.343158
40.884409,0.091156
81.900819,0.545828
75.003750,-0.250038
8.929089,0.409481
36.516365,0.134836
38.934389,0.110656
28.910289,0.210897
90.902909,-0.413108
78.059781,-0.280598
6.773068,0.398667
36.624366,0.133756
64.369644,-0.143696
63.778638,-0.137786
82.616826,0.668453
1.553016,-0.118236
65.770658,-0.157707
33.696337,0.163037
14.126141,0.358739
0.250003,-0.429359
64.663647,-0.146636
94.848948,-0.568373
80.855809,-0.046230
23.444234,0.265558
87.158872,0.583170
99.423994,-0.972151
65.580656,-0.155807
5.521055,0.354938
88.726887,0.127251
5.523055,0.355038
4.932049,0.320514
13.793138,0.362069
17.847178,0.321528
44.818448,0.051816
72.294723,-0.222947
58.653587,-0.086536
92.037920,-0.441217
82.771828,0.643394
81.028810,0.052517
17.999180,0.320008
84.337843,-0.180044
37.455375,0.125446
25.038250,0.249617
27.694277,0.223057
80.656807,-0.145712
15.212152,0.347878
23.008230,0.269918
68.029680,-0.180297
47.664477,0.023355
48.948489,0.010515
27.710277,0.222897
8.867089,0.409875
31.893319,0.181067
9.803098,0.401961
31.857319,0.181427
86.028860,0.002547
44.125441,0.058746
10.013100,0.399869
7.265073,0.406892
8.533085,0.411513
63.901639,-0.139016
59.198592,-0.091986
79.005790,-0.290058
10.075101,0.399249
49.400494,0.005995
68.451685,-0.184517
84.018840,-0.005911
39.362394,0.106376
58.252583,-0.082526
90.002900,-0.400029
40.619406,0.093806
21.839218,0.281608
70.801708,-0.208017
79.832798,-0.298328
6.015060,0.376570
14.148141,0.358519
30.745307,0.192547
63.164632,-0.131646
20.502205,0.294978
82.253823,0.653727
82.487825,0.675063
53.702537,-0.037025
61.385614,-0.113856
68.431684,-0.184317
42.919429,0.070806
49.077491,0.009225
66.543665,-0.165437
37.512375,0.124876
90.965910,-0.414328
43.956440,0.060436
93.780938,-0.510142
49.121491,0.008785
29.009290,0.209907
51.863519,-0.018635
16.203162,0.337968
85.374854,-0.299294
19.323193,0.306768
41.798418,0.082016
63.294633,-0.132946
50.900509,-0.009005
2.075021,-0.018481
42.421424,0.075786
92.102921,-0.443222
21.423214,0.285768
68.006680,-0.180067
19.067191,0.309328
85.917859,-0.061862
13.724137,0.362759
71.625716,-0.216257
77.435774,-0.274358
81.070811,0.077653
87.752878,0.597438
91.856919,-0.435860
97.105971,-0.734338
0.359004,-0.399709
74.398744,-0.243987
20.304203,0.296958
74.908749,-0.249087
25.351254,0.246487
80.020800,-0.300037
88.054881,0.502746
85.776858,-0.137844
8.575086,0.411356
80.731807,-0.110381
79.564796,-0.295648
74.976750,-0.249767
44.527445,0.054726
24.145241,0.258548
38.767388,0.112326
74.525745,-0.245257
23.403234,0.265968
63.914639,-0.139146
5.497055,0.353725
26.281263,0.237187
21.639216,0.283608
15.544155,0.344558
34.465345,0.155347
17.294173,0.327058
39.228392,0.107716
39.163392,0.108366
51.399514,-0.013995
34.307343,0.156927
29.629296,0.203707
36.607366,0.133926
23.860239,0.261398
88.200882,0.436276
45.789458,0.042105
40.754408,0.092456
42.746427,0.072536
38.795388,0.112046
0.058001,-0.483281
99.121991,-0.936936
33.059331,0.169407
2.102021,-0.013681
58.528585,-0.085286
54.717547,-0.047175
36.520365,0.134796
75.713757,-0.257138
62.760628,-0.127606
31.912319,0.180877
33.042330,0.169577
16.177162,0.338228
94.192942,-0.531129
86.861869,0.479053
27.018270,0.229817
88.231882,0.420706
79.675797,-0.296758
87.650877,0.614531
6.517065,0.392578
70.754708,-0.207547
77.957780,-0.279578
73.056731,-0.230567
96.179962,-0.658915
58.554586,-0.085546
62.823628,-0.128236
36.131361,0.138686
50.354504,-0.003545
26.628266,0.233717
83.856839,0.094504
30.003300,0.199967
41.729417,0.082706
74.737747,-0.247377
69.712697,-0.197127
10.943109,0.390569
0.083001,-0.476136
5.455055,0.351567
80.896809,-0.023670
0.880009,-0.267348
3.656037,0.208121
33.340333,0.166597
98.161982,-0.833617
35.908359,0.140916
20.073201,0.299268
6.842068,0.400087
16.294163,0.337058
24.303243,0.256968
41.148411,0.088516
36.080361,0.139196
59.206592,-0.092066
72.499725,-0.224997
59.151592,-0.091516
52.354524,-0.023545
59.074591,-0.090746
93.827938,-0.512444
93.283933,-0.487247
15.157152,0.348428
83.249832,0.461479
50.005500,-0.000055
50.363504,-0.003635
24.344243,0.256558
66.162662,-0.161627
23.074231,0.269258
74.948749,-0.249487
14.982150,0.350179
58.213582,-0.082136
4.042040,0.248088
47.127471,0.028725
75.704757,-0.257048
69.636696,-0.196367
28.025280,0.219747
81.807818,0.504403
99.073991,-0.931461
2.978030,0.123980
36.488365,0.135116
57.760578,-0.077606
60.235602,-0.102356
89.738897,-0.370715
26.933269,0.230667
91.179912,-0.418768
22.529225,0.274708
86.523865,0.303459
67.927679,-0.179277
89.632896,-0.344063
61.905619,-0.119056
64.549645,-0.145496
51.485515,-0.014855
2.767028,0.093930
7.839078,0.411519
94.122941,-0.527433
35.311353,0.146886
63.757638,-0.137576
72.053721,-0.220537
25.145251,0.248547
46.397464,0.036025
95.068951,-0.581935
24.715247,0.252848
95.795958,-0.630680
32.116321,0.178837
8.179082,0.412171
20.260203,0.297398
95.151952,-0.587194
75.409754,-0.254098
85.617856,-0.212892
49.850499,0.001495
22.755228,0.272448
64.858649,-0.148586
2.363024,0.030955
8.531085,0.411520
4.102041,0.253814
81.079811,0.083082
59.772598,-0.097726
34.982350,0.150177
68.589686,-0.185897
9.485095,0.405013
83.808838,0.124976
70.794708,-0.207947
35.041350,0.149586
17.237172,0.327628
25.063251,0.249367
57.629576,-0.076296
41.690417,0.083096
75.646756,-0.256468
64.930649,-0.149306
29.076291,0.209237
91.753918,-0.432960
58.257583,-0.082576
55.293553,-0.052936
48.278483,0.017215
53.133531,-0.031335
55.117551,-0.051176
76.744767,-0.267448
96.051961,-0.649309
21.286213,0.287138
77.094771,-0.270948
21.006210,0.289938
75.097751,-0.250978
52.260523,-0.022605
31.988320,0.180117
45.355454,0.046445
77.376774,-0.273768
1.601016,-0.108499
40.595406,0.094046
77.587776,-0.275878
22.977230,0.270228
70.426704,-0.204267
6.246062,0.384639
11.057111,0.389429
80.737807,-0.107434
21.351214,0.286488
82.087821,0.613537
48.217482,0.017825
74.253743,-0.242537
83.937839,0.043692
36.418364,0.135816
67.920679,-0.179207
43.551436,0.064486
45.595456,0.044045
66.762668,-0.167627
30.313303,0.196867
99.542995,-0.986396
23.889239,0.261108
96.234962,-0.663102
52.182522,-0.021825
79.357794,-0.293578
16.826168,0.331738
1.273013,-0.177380
32.872329,0.171277
95.214952,-0.591238
71.298713,-0.212987
79.118791,-0.291188
30.837308,0.191627
0.903009,-0.261854
72.772728,-0.227727
95.241952,-0.592985
58.782588,-0.087826
85.244852,-0.328966
14.235142,0.357649
83.473835,0.335319
84.745847,-0.322174
5.278053,0.341935
57.714577,-0.077146
5.742057,0.365383
63.282633,-0.132826
28.590286,0.214097
10.175102,0.398249
59.729597,-0.097296
44.007440,0.059926
48.904489,0.010955
83.646836,0.228170
1.470015,-0.135347
96.872969,-0.714363
14.480145,0.355199
52.618526,-0.026185
55.438554,-0.054386
69.310693,-0.193107
7.631076,0.410395
56.434564,-0.064346
11.071111,0.389289
45.681457,0.043185
97.922979,-0.809864
90.901909,-0.413089
40.096401,0.099036
38.208382,0.117916
23.118231,0.268818
16.927169,0.330728
78.479785,-0.284798
45.422454,0.045775
92.156922,-0.444921
43.708437,0.062916
35.466355,0.145336
1.088011,-0.218702
57.607576,-0.076076
13.447134,0.365529
62.599626,-0.125996
84.444844,-0.227632
9.764098,0.402346
17.898179,0.321018
42.538425,0.074616
9.351094,0.406216
85.879859,-0.083069
48.711487,0.012885
26.647266,0.233527
79.952800,-0.299528
19.400194,0.305998
45.378454,0.046215
21.040210,0.289598
90.950910,-0.414034
23.165232,0.268348
16.587166,0.334128
86.110861,0.051913
51.821518,-0.018215
69.780698,-0.197807
89.289893,-0.206692
63.101631,-0.131016
31.546315,0.184537
87.906879,0.556986
85.182852,-0.338687
97.377974,-0.758525
51.656517,-0.016565
27.505275,0.224947
47.499475,0.025005
65.521655,-0.155217
98.461985,-0.864526
35.782358,0.142176
1.036010,-0.230645
89.220892,-0.171112
29.388294,0.206117
54.882549,-0.048825
63.833638,-0.138336
95.560956,-0.614257
92.324923,-0.450398
69.529695,-0.195297
71.712717,-0.217127
96.983970,-0.723794
98.332983,-0.851084
14.064141,0.359359
39.795398,0.102046
61.403614,-0.114036
19.120191,0.308798
10.308103,0.396919
19.825198,0.301748
52.862529,-0.028625
11.425114,0.385749
5.077051,0.329920
51.014510,-0.010145
2.563026,0.063041
61.988620,-0.119886
70.444704,-0.204447
24.872249,0.251278
27.207272,0.227927
15.201152,0.347988
20.971210,0.290288
97.966980,-0.814179
3.136031,0.145250
61.218612,-0.112186
0.130001,-0.462804
52.437524,-0.024375
69.848698,-0.198487
30.913309,0.190867
7.344073,0.407825
71.619716,-0.216197
41.280413,0.087196
66.731667,-0.167317
59.221592,-0.092216
97.889979,-0.806644
32.087321,0.179127
47.026470,0.029735
89.560896,-0.321401
33.745337,0.162547
55.099551,-0.050996
41.449414,0.085506
47.277473,0.027225
24.772248,0.252278
76.800768,-0.268008
95.788958,-0.630182
52.520525,-0.025205
32.158322,0.178417
8.185082,0.412171
76.993770,-0.269938
89.784898,-0.379694
96.199962,-0.660433
44.626446,0.053736
69.874699,-0.198747
3.676037,0.210328
84.738847,-0.320705
78.486785,-0.284868
85.441854,-0.279303
66.346663,-0.163467
51.906519,-0.019065
90.283903,-0.403242
93.193932,-0.483380
34.442344,0.155577
8.705087,0.410778
