xn=1,yn=1
10.885109,0.043400
21.193212,0.641956
13.981140,-1.050115
44.376444,-0.481651
63.771638,-1.637716
56.968570,-0.905817
49.797498,-1.493933
43.093431,-0.748792
76.019760,-1.760198
53.015530,-0.871014
25.397254,0.095677
99.200992,0.994283
91.798918,-0.790352
93.605936,-0.436575
32.589326,-0.797845
89.026890,-1.230242
70.280703,-1.702807
63.736637,-1.637366
70.139701,-1.701397
20.627206,0.501488
69.293693,-1.692937
24.191242,0.517475
32.294323,-0.887379
55.569556,-0.587372
93.719937,-0.412482
24.014240,0.565354
43.367434,-0.674455
62.972630,-1.629726
16.915169,-0.864261
19.581196,0.145367
32.177322,-0.922453
3.315033,-0.214342
36.529365,-0.578914
99.422994,1.061517
54.849548,-0.550728
0.351004,-0.992721
58.034580,-1.245149
87.770878,-1.388578
45.888459,-0.534789
10.712107,0.116289
16.958170,-0.851630
71.391714,-1.713917
31.563316,-1.093205
21.458215,0.691705
51.238512,-1.368481
69.047690,-1.690477
17.298173,-0.744324
81.623816,-1.794880
4.274043,0.175011
41.497415,-1.209523
99.863999,1.197445
14.263143,-1.095375
5.672057,0.664186
9.132091,0.683952
15.685157,-1.115950
72.424724,-1.724247
68.879689,-1.688797
35.751358,-0.412204
6.809068,0.890320
21.264213,0.656345
85.657857,-1.597287
92.991930,-0.562718
9.882099,0.443322
1.757018,-0.758745
46.191462,-0.595599
4.131041,0.117623
66.115661,-1.661157
97.551976,0.519862
51.420514,-1.327925
52.226522,-1.107759
89.997900,-1.090319
20.364204,0.422157
30.389304,-1.289009
17.735177,-0.589753
70.553706,-1.705537
83.938839,-1.713721
37.002370,-0.716223
64.159642,-1.641596
28.585286,-1.115348
96.451965,0.227884
90.728907,-0.974903
36.745367,-0.639163
44.279443,-0.493168
49.125491,-1.417656
91.407914,-0.859941
79.426794,-1.794268
88.326883,-1.321639
59.389594,-1.557571
50.523505,-1.478430
73.446734,-1.734467
84.680847,-1.669335
62.988630,-1.629886
68.591686,-1.685917
15.984160,-1.076066
25.444254,0.076696
75.607756,-1.756078
12.697127,-0.696696
19.167192,-0.017807
75.627756,-1.756278
62.944629,-1.629446
40.446404,-1.384925
18.121181,-0.441576
31.719317,-1.052734
48.946489,-1.383865
22.674227,0.770596
63.181632,-1.631816
70.666707,-1.706667
56.070561,-0.669620
29.973300,-1.299670
50.330503,-1.492563
61.426614,-1.614266
11.205112,-0.093250
71.413714,-1.714137
95.954960,0.102392
41.456415,-1.219423
56.885569,-0.880586
39.832398,-1.395554
5.111051,0.488619
37.743377,-0.953595
19.339193,0.050911
29.362294,-1.258158
56.444564,-0.756645
22.098221,0.764889
44.449444,-0.474113
27.731277,-0.858735
63.294633,-1.632946
73.255733,-1.732557
33.474335,-0.547412
85.490855,-1.610698
65.948659,-1.659487
2.095021,-0.659980
54.545545,-0.565701
55.320553,-0.563313
75.936759,-1.759368
11.122111,-0.057677
50.440504,-1.485376
71.098711,-1.710987
14.466145,-1.119762
46.378464,-0.639889
81.237812,-1.799967
86.811868,-1.492266
79.629796,-1.796298
45.483455,-0.477726
88.820888,-1.257964
74.263743,-1.742637
71.855719,-1.718557
77.299773,-1.772998
7.297073,0.923419
37.856379,-0.989590
54.220542,-0.600980
6.255063,0.804533
2.490025,-0.528514
44.068441,-0.523916
68.171682,-1.681717
59.875599,-1.597229
39.928399,-1.398778
50.011500,-1.500102
74.765748,-1.747657
35.661357,-0.399165
98.761988,0.863679
56.785568,-0.850872
52.138521,-1.133973
79.393794,-1.793938
16.528165,-0.967308
44.256443,-0.496146
39.924399,-1.398680
15.704157,-1.113856
42.095421,-1.046692
6.251063,0.803737
97.253973,0.438827
95.450955,-0.020780
32.500325,-0.824901
64.473645,-1.644736
78.712787,-1.787128
76.354764,-1.763548
3.112031,-0.295183
10.632106,0.149622
43.382434,-0.670587
4.491045,0.260537
45.056451,-0.450879
97.486975,0.502064
82.942829,-1.759280
13.128131,-0.839315
15.341153,-1.143218
4.529045,0.275274
17.380174,-0.716622
14.846148,-1.146386
73.342733,-1.733427
29.971300,-1.299641
59.709597,-1.588796
36.387364,-0.542113
67.216672,-1.672167
50.582506,-1.472708
39.493395,-1.369817
55.463555,-0.575694
56.527565,-0.778433
2.693027,-0.455351
50.693507,-1.460213
19.323193,0.044566
36.021360,-0.459686
69.928699,-1.699287
61.074611,-1.610746
0.127001,-0.999855
52.342523,-1.072817
61.165612,-1.611656
64.441644,-1.644416
77.054771,-1.770548
61.592616,-1.615926
72.701727,-1.727017
50.972510,-1.419249
74.784748,-1.747847
42.522425,-0.918179
16.894169,-0.870348
69.551696,-1.695517
23.861239,0.603184
29.820298,-1.295371
73.156732,-1.731567
93.264933,-0.507386
90.596906,-0.996384
82.921829,-1.760068
98.076981,0.666126
98.918989,0.910028
94.577946,-0.224396
78.066781,-1.780668
15.519155,-1.131639
90.854909,-0.954134
29.275293,-1.247030
39.526395,-1.373289
55.095551,-0.551856
84.336843,-1.691022
91.939919,-0.764650
48.385484,-1.247907
44.001440,-0.535240
95.767958,0.056211
86.933869,-1.479902
36.797368,-0.654336
37.151372,-0.762863
50.400504,-1.488257
33.774338,-0.478825
51.059511,-1.403834
83.097831,-1.753246
31.557316,-1.094711
30.591306,-1.271800
21.597216,0.713374
64.481645,-1.644816
42.841428,-0.821972
94.897949,-0.151194
34.368344,-0.382548
95.587956,0.012294
79.678797,-1.796788
54.901549,-0.549972
78.741787,-1.787418
28.967290,-1.197560
21.439214,0.688502
28.978290,-1.199592
86.426864,-1.529702
70.847708,-1.708477
54.994550,-0.549948
14.196142,-1.085805
15.648156,-1.119852
57.001570,-0.915976
27.886279,-0.911848
14.716147,-1.140101
54.697547,-0.555977
90.662907,-0.985679
96.632966,0.274580
26.343263,-0.302489
59.841598,-1.595942
63.075631,-1.630756
19.136191,-0.030299
71.420714,-1.714207
59.897599,-1.597941
25.062251,0.226628
41.361414,-1.241572
1.562016,-0.809097
33.426334,-0.559402
46.090461,-0.573745
35.380354,-0.368014
62.888629,-1.628886
11.248112,-0.111690
50.761508,-1.451465
71.709717,-1.717097
54.041540,-0.628375
44.472445,-0.471942
76.031760,-1.760318
61.121611,-1.611216
74.226742,-1.742267
61.917619,-1.619176
54.813548,-0.551563
57.584576,-1.102404
70.064701,-1.700647
13.825138,-1.019582
3.596036,-0.100408
10.028100,0.389491
3.233032,-0.247189
72.934729,-1.729347
1.147011,-0.898253
80.520805,-1.803011
31.064311,-1.202949
14.425144,-1.115400
90.803908,-0.962571
18.604186,-0.247082
41.221412,-1.272061
12.372124,-0.576638
52.456525,-1.038222
73.631736,-1.736317
35.779358,-0.416553
88.888889,-1.248889
25.071251,0.223222
34.965350,-0.349772
70.078701,-1.700787
18.837188,-0.151859
46.060461,-0.567550
32.487325,-0.828855
74.161742,-1.741617
3.510035,-0.135447
34.154342,-0.410480
70.995710,-1.709957
24.685247,0.362657
8.711087,0.786949
21.231212,0.649752
27.479275,-0.767256
32.543325,-0.811824
70.530705,-1.705307
73.995740,-1.739957
9.025090,0.712544
70.756708,-1.707567
32.551326,-0.809392
5.633056,0.653158
14.691147,-1.138555
51.693517,-1.259595
50.299503,-1.494168
96.909969,0.347071
97.258973,0.440175
17.270173,-0.753630
72.139721,-1.721397
78.480785,-1.784808
53.884539,-0.656703
4.621046,0.310611
32.468325,-0.834634
28.671287,-1.135785
89.963900,-1.095477
14.957150,-1.149410
41.145411,-1.287461
36.284363,-0.517006
62.154622,-1.621546
32.891329,-0.707209
42.771428,-0.842855
32.375324,-0.862881
38.399384,-1.151744
83.882839,-1.716709
40.309403,-1.393676
90.389904,-1.029503
76.742767,-1.767428
33.591336,-0.519303
32.210322,-0.912607
44.139441,-0.512721
83.446834,-1.738235
21.040210,0.608400
98.955990,0.921009
80.104801,-1.800959
21.506215,0.699539
49.000490,-1.394604
30.707307,-1.258504
36.129361,-0.481982
53.954540,-0.643595
8.638086,0.802124
59.040590,-1.502277
91.497915,-0.844143
81.885819,-1.790052
58.434584,-1.361369
42.224422,-1.008388
39.057391,-1.305415
43.817438,-0.569962
15.641156,-1.120564
27.438274,-0.751827
1.433014,-0.839519
97.543975,0.517668
73.100731,-1.731007
81.470815,-1.797185
39.978400,-1.399738
35.440354,-0.373420
37.578376,-0.900396
50.933509,-1.425765
41.452415,-1.220378
63.626636,-1.636266
78.326783,-1.783268
50.568506,-1.474124
67.583676,-1.675837
19.464195,0.100077
95.225952,-0.074440
60.066601,-1.600666
70.250703,-1.702507
4.063041,0.090120
5.220052,0.525390
70.041700,-1.700417
47.485475,-0.970292
4.472045,0.253139
33.444334,-0.554876
76.692767,-1.766928
81.428814,-1.797752
26.692267,-0.451121
26.964270,-0.564391
17.386174,-0.714569
6.377064,0.827628
85.498855,-1.610066
96.375964,0.208435
62.487625,-1.624876
32.655327,-0.777833
80.692807,-1.803040
64.072641,-1.640726
17.519175,-0.668220
17.598176,-0.639955
77.129771,-1.771298
94.529945,-0.235233
36.454365,-0.559175
96.891969,0.342323
37.592376,-0.904928
99.721997,1.153333
81.216812,-1.800175
47.917479,-1.108831
62.275623,-1.622756
50.775508,-1.449563
98.672987,0.837582
50.974510,-1.418908
23.241232,0.719773
36.034360,-0.462274
21.407214,0.682979
35.211352,-0.356516
20.777208,0.542950
45.037450,-0.450513
31.536315,-1.099950
48.443484,-1.263781
60.377604,-1.603776
64.569646,-1.645696
36.713367,-0.629945
89.984900,-1.092293
96.826968,0.325220
73.690737,-1.736907
94.967950,-0.134959
32.533325,-0.814865
17.162172,-0.788766
32.883329,-0.709568
85.510855,-1.609115
9.192092,0.667234
68.327683,-1.683277
60.711607,-1.607116
60.503605,-1.605036
21.242212,0.651968
76.480765,-1.764808
11.381114,-0.168704
50.903509,-1.430607
26.412264,-0.332039
89.860899,-1.110987
44.503445,-0.469173
61.242612,-1.612426
25.847258,-0.090572
76.217762,-1.762178
47.725477,-1.047854
83.397834,-1.740462
84.093841,-1.705186
0.819008,-0.949918
39.760398,-1.391949
71.438714,-1.714387
51.523515,-1.303119
47.719477,-1.045927
18.328183,-0.359054
56.388564,-0.742414
18.315183,-0.364282
58.120581,-1.271264
67.204672,-1.672047
41.770418,-1.138966
73.037730,-1.730377
54.463545,-0.572771
60.883609,-1.608836
70.539705,-1.705397
81.010810,-1.801832
17.521175,-0.667511
93.173932,-0.525964
59.680597,-1.586771
24.334243,0.475733
71.432714,-1.714327
35.067351,-0.351121
85.836858,-1.582410
9.353094,0.620035
53.255533,-0.804013
5.451055,0.599244
80.134801,-1.801201
64.354644,-1.643546
56.882569,-0.879683
46.623466,-0.704575
68.088681,-1.680887
89.724897,-1.131203
3.106031,-0.297546
68.370684,-1.683707
6.885069,0.898158
98.949989,0.919227
69.123691,-1.691237
19.546195,0.131899
32.217322,-0.910513
77.849778,-1.778498
61.125611,-1.611256
98.727987,0.853694
63.035630,-1.630356
8.493085,0.829789
97.049970,0.384182
2.113021,-0.654342
2.412024,-0.555688
83.800838,-1.720993
60.401604,-1.604016
54.225542,-0.600293
3.800038,-0.017042
5.911059,0.727452
54.950550,-0.549747
34.402344,-0.378865
45.076451,-0.451341
75.965760,-1.759658
87.703877,-1.396306
0.791008,-0.953518
83.069831,-1.754365
44.261443,-0.495491
56.475565,-0.764687
73.798738,-1.737987
29.207292,-1.237449
12.897129,-0.765468
91.449914,-0.852585
90.895909,-0.947320
48.190482,-1.192085
53.298533,-0.792512
34.751348,-0.353603
78.275783,-1.782758
14.182142,-1.083711
76.751768,-1.767518
46.911469,-0.788407
98.374984,0.751134
54.803548,-0.551840
40.970410,-1.319606
3.461035,-0.155357
93.494935,-0.459832
5.104051,0.486218
31.494315,-1.110279
85.140851,-1.637339
55.632556,-0.595299
48.807488,-1.354166
10.088101,0.366826
94.135941,-0.322778
96.818968,0.323120
15.243152,-1.147249
49.208492,-1.431517
63.113631,-1.631136
25.556256,0.030960
90.418904,-1.024905
35.115351,-0.352466
25.695257,-0.026668
84.758848,-1.664151
74.517745,-1.745177
10.821108,0.070478
50.068501,-1.500222
39.313393,-1.347323
49.760498,-1.491954
42.834428,-0.824052
42.308423,-0.983125
49.979500,-1.499754
90.222902,-1.055716
72.810728,-1.728107
85.669857,-1.596306
16.592166,-0.951649
59.994600,-1.599943
25.542255,0.036713
86.770868,-1.496367
33.415334,-0.562185
93.578936,-0.442251
24.071241,0.550407
38.869389,-1.267750
33.852339,-0.462982
66.465665,-1.664657
5.584056,0.639035
77.734777,-1.777348
89.423894,-1.174880
99.385994,1.050256
37.642376,-0.921093
38.174382,-1.087324
91.572916,-0.830877
35.132351,-0.353051
56.995570,-0.914124
89.153892,-1.212810
38.090381,-1.062153
90.517905,-1.009106
13.302133,-0.890600
58.076581,-1.257968
32.430324,-0.846186
7.999080,0.898237
65.596656,-1.655967
67.640676,-1.676407
20.089201,0.331110
35.566356,-0.386989
90.941909,-0.939644
41.890419,-1.105762
9.356094,0.619124
97.305973,0.452864
54.307543,-0.589658
64.773648,-1.647736
47.665477,-1.028547
75.948759,-1.759488
69.612696,-1.696127
62.758628,-1.627586
39.413394,-1.360555
28.445284,-1.079787
34.833348,-0.351072
40.766408,-1.350804
89.210892,-1.204901
41.256413,-1.264690
52.011520,-1.171178
59.441594,-1.563955
34.672347,-0.357282
21.639216,0.719306
43.187432,-0.722564
57.369574,-1.032767
12.686127,-0.692793
65.224652,-1.652247
75.507755,-1.755078
49.263493,-1.440047
29.675297,-1.287518
55.331553,-0.564126
34.686347,-0.356542
79.886799,-1.798868
4.308043,0.188549
17.860179,-0.542759
76.440764,-1.764408
29.444294,-1.267473
73.111731,-1.731117
10.860109,0.053991
51.689517,-1.260653
87.709877,-1.395617
69.874699,-1.698747
71.891719,-1.718917
1.904019,-0.717500
5.336053,0.563198
31.872319,-1.010843
50.398504,-1.488393
86.316863,-1.539956
8.521085,0.824707
85.587856,-1.602963
72.089721,-1.720897
71.018710,-1.710187
77.378774,-1.773788
62.686627,-1.626866
10.346103,0.266181
44.398444,-0.479276
48.667487,-1.321432
75.012750,-1.750128
22.166222,0.768580
4.796048,0.376320
0.821008,-0.949656
13.766138,-1.007047
2.025020,-0.681556
43.322433,-0.686196
60.121601,-1.601216
51.733517,-1.248932
69.801698,-1.698017
42.871429,-0.813083
63.600636,-1.636006
7.825078,0.912493
22.158222,0.768187
77.147771,-1.771478
0.775008,-0.955517
94.198942,-0.308949
20.820208,0.554297
72.420724,-1.724207
94.607946,-0.217604
37.469375,-0.865073
91.523915,-0.839554
39.910399,-1.398312
74.893749,-1.748937
86.806868,-1.492768
74.692747,-1.746927
57.308573,-1.013092
11.351114,-0.155853
8.514085,0.825989
55.212552,-0.556578
24.224242,0.508079
8.343083,0.854857
59.624596,-1.582401
88.584886,-1.288877
80.689807,-1.803044
93.303933,-0.499383
20.132201,0.345844
98.967990,0.924576
58.038580,-1.246375
21.873219,0.747000
91.781918,-0.793429
68.699687,-1.686997
1.823018,-0.740565
49.423494,-1.461790
2.303023,-0.592704
30.366304,-1.290479
62.495625,-1.624956
29.539295,-1.276830
74.024740,-1.740247
84.997850,-1.647653
93.442934,-0.470658
45.333453,-0.464269
51.777518,-1.237034
48.368484,-1.243186
24.072241,0.550140
90.170902,-1.063786
41.830418,-1.122509
60.962610,-1.609626
72.405724,-1.724057
52.611526,-0.991107
83.876839,-1.717026
1.211012,-0.886185
39.936399,-1.398965
58.787588,-1.449680
33.868339,-0.459843
65.783658,-1.657837
47.404474,-0.944052
18.639186,-0.232793
32.092321,-0.947603
70.641706,-1.706417
20.438204,0.445290
73.870739,-1.738707
66.231662,-1.662317
45.823458,-0.523679
75.846758,-1.758468
56.141561,-0.684612
90.174902,-1.063167
2.904029,-0.376030
48.830488,-1.359279
23.221232,0.722499
83.365834,-1.741895
45.313453,-0.462800
28.436284,-1.077406
16.367164,-1.004125
39.990400,-1.399895
8.649086,0.799890
74.077741,-1.740777
28.975290,-1.199040
70.068701,-1.700687
53.176532,-0.825570
74.560746,-1.745607
57.579576,-1.100785
36.395364,-0.544121
95.713957,0.042981
88.845888,-1.254636
54.555546,-0.564925
90.202902,-1.058825
22.336223,0.774286
53.728537,-0.688532
76.994770,-1.769948
83.588836,-1.731562
88.611886,-1.285386
11.372114,-0.164850
60.868609,-1.608686
32.085321,-0.949660
26.563266,-0.396477
76.652767,-1.766528
66.685667,-1.666857
5.039050,0.463708
63.931639,-1.639316
24.661247,0.370836
16.811168,-0.893870
56.278563,-0.715634
34.192342,-0.404934
50.930509,-1.426256
18.380184,-0.338091
74.093741,-1.740937
42.187422,-1.019443
7.190072,0.919684
8.943089,0.733367
85.347853,-1.621822
34.631346,-0.359667
23.469235,0.684019
90.435904,-1.022203
41.576416,-1.189904
78.029780,-1.780298
82.576826,-1.771984
85.199852,-1.632987
77.939779,-1.779398
21.444214,0.689350
61.588616,-1.615886
48.872489,-1.368415
98.339983,0.741076
32.670327,-0.773296
49.416494,-1.460936
95.663957,0.030773
40.705407,-1.358742
58.565586,-1.395964
26.615266,-0.418559
32.215322,-0.911111
27.958280,-0.935625
90.609906,-0.994281
19.008190,-0.082142
23.804238,0.616401
31.278313,-1.159991
1.924019,-0.711680
20.040200,0.314110
99.827998,1.186231
33.093331,-0.648821
15.953160,-1.080881
24.762248,0.336005
96.798968,0.317873
66.812668,-1.668127
49.157492,-1.423139
54.150542,-0.611048
46.806468,-0.757015
61.030610,-1.610306
78.421784,-1.784218
56.901569,-0.885412
87.345873,-1.436368
49.273493,-1.441540
45.106451,-0.452183
81.255813,-1.799784
90.953910,-0.937635
79.532795,-1.795328
84.303843,-1.693002
10.353104,0.263384
82.079821,-1.785760
3.432034,-0.167116
53.128531,-0.838919
41.858419,-1.114728
21.430214,0.686965
81.439814,-1.797606
17.982180,-0.495929
5.144051,0.499874
29.425294,-1.265417
91.916919,-0.768864
16.801168,-0.896645
54.082541,-0.621626
50.809508,-1.444802
38.433384,-1.161043
33.410334,-0.563454
60.218602,-1.602186
92.970930,-0.566925
60.927609,-1.609276
9.254093,0.649456
90.670907,-0.984376
65.141651,-1.651417
89.662897,-1.140319
7.633076,0.922116
46.155462,-0.587636
22.554226,0.774200
1.681017,-0.778977
30.515305,-1.279174
82.820828,-1.763756
46.122461,-0.580504
27.759278,-0.868518
56.586566,-0.794398
43.369434,-0.673938
35.271353,-0.359963
30.812308,-1.244401
10.510105,0.199888
58.217582,-1.300050
90.191902,-1.060533
78.453785,-1.784538
50.865509,-1.436526
42.633426,-0.884466
83.257833,-1.746609
16.531165,-0.966587
19.744197,0.207073
59.280593,-1.542590
48.372484,-1.244300
69.920699,-1.699207
11.341113,-0.151567
77.316773,-1.773168
75.062751,-1.750628
41.366414,-1.240435
93.351934,-0.489499
1.836018,-0.736918
31.116311,-1.193133
9.054091,0.704952
37.511375,-0.878687
60.748607,-1.607486
12.600126,-0.661873
90.402904,-1.027444
62.643626,-1.626436
86.980870,-1.475075
31.389314,-1.135185
65.169652,-1.651697
40.688407,-1.360836
93.386934,-0.482268
69.096691,-1.690967
58.699587,-1.429175
48.373484,-1.244578
63.403634,-1.634036
72.217722,-1.722177
71.170712,-1.711707
11.911119,-0.392514
70.934709,-1.709347
91.465915,-0.849775
11.870119,-0.375545
36.210362,-0.499855
15.205152,-1.148361
27.071271,-0.607980
26.132261,-0.212024
67.250673,-1.672507
56.251563,-0.709310
87.790878,-1.386257
77.695777,-1.776958
22.359224,0.774670
27.436274,-0.751070
23.116231,0.735708
98.578986,0.810158
59.082591,-1.510034
4.734047,0.353283
6.539065,0.854688
57.277573,-1.003125
36.488365,-0.568042
80.843808,-1.802671
91.617916,-0.822874
59.117591,-1.516275
82.585826,-1.771698
84.218842,-1.698020
36.819368,-0.660825
65.214652,-1.652147
14.497145,-1.122870
11.101111,-0.048685
77.912779,-1.779128
84.908849,-1.653904
36.552366,-0.585097
71.309713,-1.713097
27.088271,-0.614846
47.377474,-0.935320
51.890519,-1.205734
11.158112,-0.073100
75.939759,-1.759398
33.298333,-0.592566
29.449294,-1.268004
73.480735,-1.734807
20.602206,0.494301
55.929559,-0.642180
49.899499,-1.497998
17.609176,-0.635978
65.298653,-1.652987
79.266793,-1.792668
3.071031,-0.311298
28.661287,-1.133465
24.558246,0.405220
5.276053,0.543818
23.103231,0.737213
0.074001,-1.000260
45.098451,-0.451941
97.964980,0.634548
90.899909,-0.946654
71.388714,-1.713887
36.496365,-0.570148
15.000150,-1.150001
82.055821,-1.786324
16.907169,-0.866586
20.017200,0.306054
25.817258,-0.077897
7.318073,0.923917
83.194832,-1.749272
65.390654,-1.653907
75.294753,-1.752948
58.617586,-1.409125
32.014320,-0.970367
18.748187,-0.188241
66.833668,-1.668337
61.119611,-1.611196
15.656157,-1.119027
69.093691,-1.690937
82.129821,-1.784555
70.434704,-1.704347
98.065981,0.663015
18.698187,-0.208684
88.361884,-1.317258
68.897689,-1.688977
85.552856,-1.605771
8.161082,0.880293
38.597386,-1.204053
0.140001,-0.999681
2.353024,-0.575866
29.235292,-1.241488
21.618216,0.716376
19.214192,0.001076
41.535415,-1.200174
9.786098,0.477625
3.416034,-0.173596
25.658257,-0.011244
10.663107,0.136737
36.637366,-0.608445
85.655857,-1.597450
54.099541,-0.618909
41.246412,-1.266814
67.590676,-1.675907
51.882519,-1.207982
12.869129,-0.756098
65.333653,-1.653337
85.335853,-1.622741
65.107651,-1.651077
89.007890,-1.232828
0.964010,-0.929213
44.367444,-0.482648
1.777018,-0.753295
3.474035,-0.150079
68.063681,-1.680637
0.636006,-0.971082
63.959640,-1.639596
99.548995,1.100032
58.496585,-1.377990
6.062061,0.763401
43.130431,-0.738387
10.379104,0.252972
37.258373,-0.796966
61.739617,-1.617396
99.883999,1.203685
51.961520,-1.185575
80.996810,-1.801920
51.379514,-1.337440
57.780578,-1.165496
72.540725,-1.725407
95.939959,0.098667
53.528535,-0.734188
36.191362,-0.495577
11.086111,-0.042265
19.778198,0.219716
70.133701,-1.701337
82.400824,-1.777320
73.916739,-1.739167
94.942949,-0.140766
64.451645,-1.644516
67.875679,-1.678757
35.933359,-0.442877
64.779648,-1.647796
66.125661,-1.661257
43.708437,-0.592883
57.530575,-1.084911
71.152712,-1.711527
90.814908,-0.960755
17.101171,-0.808058
28.810288,-1.166478
84.092841,-1.705242
5.001050,0.450370
8.404084,0.845105
1.553016,-0.811296
13.347133,-0.903219
79.472795,-1.794728
59.977600,-1.599726
70.466705,-1.704667
19.336193,0.049722
7.851079,0.910695
50.710507,-1.458103
52.846528,-0.920458
61.585616,-1.615856
40.451405,-1.384538
59.416594,-1.560948
38.905389,-1.275387
67.613676,-1.676137
65.208652,-1.652087
89.770898,-1.124398
59.881599,-1.597433
1.547015,-0.812755
28.139281,-0.992717
65.580656,-1.655807
96.593966,0.264474
15.435154,-1.137785
63.583636,-1.635836
74.431744,-1.744317
70.036700,-1.700367
60.582606,-1.605826
79.086791,-1.790868
44.514445,-0.468233
13.289133,-0.886904
39.453395,-1.365334
59.571596,-1.577711
91.770918,-0.795418
38.128381,-1.073606
3.827038,-0.006006
31.753318,-1.043599
57.386574,-1.038262
82.022820,-1.787085
30.718307,-1.257118
55.958560,-0.647563
43.114431,-0.742874
72.413724,-1.724137
79.046790,-1.790468
99.311993,1.027800
52.504525,-1.023624
52.945529,-0.891309
98.264983,0.719588
58.969590,-1.488515
88.911889,-1.245803
10.414104,0.238888
60.835608,-1.608356
39.073391,-1.308360
8.945089,0.732870
26.965270,-0.564802
23.273233,0.715272
93.701937,-0.416300
97.694977,0.559259
7.413074,0.925206
10.486105,0.209686
10.464105,0.218640
93.216932,-0.517202
31.873319,-1.010563
43.075431,-0.753890
79.640796,-1.796408
89.138891,-1.214882
63.018630,-1.630186
79.418794,-1.794188
12.976130,-0.791428
4.608046,0.305649
48.825488,-1.358174
16.586166,-0.953141
78.851789,-1.788518
69.157692,-1.691577
46.778468,-0.748794
54.786548,-0.552356
92.166922,-0.722594
22.306223,0.773645
56.744567,-0.838931
81.694817,-1.793682
50.722507,-1.456583
37.413374,-0.846933
99.195992,0.992778
45.690457,-0.503223
44.129441,-0.514247
48.715487,-1.332959
68.273683,-1.682737
90.642906,-0.988930
86.641866,-1.509092
87.783878,-1.387070
25.558256,0.030137
72.435724,-1.724357
17.543175,-0.659689
44.245442,-0.497603
0.847008,-0.946188
33.699337,-0.494872
85.330853,-1.623123
47.923479,-1.110710
50.033500,-1.500224
18.476185,-0.299206
50.919509,-1.428043
25.173252,0.184158
27.322273,-0.707425
38.416384,-1.156409
67.962680,-1.679627
19.306193,0.037814
52.256523,-1.098758
6.898069,0.899401
4.701047,0.340909
4.652047,0.322401
5.317053,0.557103
52.333523,-1.075540
7.819078,0.912891
49.130491,-1.418524
10.520105,0.195796
16.651167,-0.936713
77.477775,-1.774778
57.703577,-1.140817
71.615716,-1.716157
82.051821,-1.786417
83.781838,-1.721970
24.220242,0.509225
13.365134,-0.908190
19.153192,-0.023445
41.138411,-1.288837
93.396934,-0.480199
3.539035,-0.123644
92.227922,-0.711150
81.085811,-1.801308
53.985540,-0.638034
97.713977,0.564519
28.796288,-1.163519
59.936599,-1.598969
84.020840,-1.709254
38.509385,-1.181367
1.514015,-0.820693
24.170242,0.523379
60.507605,-1.605076
66.317663,-1.663177
20.696207,0.520918
36.646366,-0.610961
40.890409,-1.332675
94.673947,-0.202609
86.326863,-1.539032
71.350714,-1.713507
62.895629,-1.628956
63.696637,-1.636966
47.440474,-0.955709
60.638606,-1.606386
17.026170,-0.831206
50.302503,-1.494021
12.963130,-0.787205
92.163922,-0.723155
70.048700,-1.700487
7.929079,0.904601
14.921149,-1.148666
27.812278,-0.886810
99.306993,1.026286
1.427014,-0.840876
5.115051,0.489989
46.569466,-0.689732
40.414404,-1.387290
10.419104,0.236869
70.215702,-1.702157
63.830638,-1.638306
57.155572,-0.964193
65.564656,-1.655647
15.739157,-1.109842
53.469535,-0.748599
49.119491,-1.416608
91.476915,-0.847841
66.240662,-1.662407
44.541445,-0.466024
5.630056,0.652302
23.903239,0.593137
69.290693,-1.692907
46.923469,-0.792047
36.278363,-0.515587
10.425104,0.234446
42.063421,-1.056076
5.537055,0.625214
45.769458,-0.515000
65.735657,-1.657357
99.514995,1.089614
29.983300,-1.299809
66.331663,-1.663317
98.476985,0.780562
90.470905,-1.016626
64.014640,-1.640146
81.224812,-1.800097
85.962860,-1.571627
82.686827,-1.768394
41.874419,-1.110255
28.381284,-1.062613
35.475355,-0.376890
64.860649,-1.648606
78.913789,-1.789138
38.413384,-1.155588
57.027570,-0.924028
9.169092,0.673700
47.331473,-0.920469
89.756898,-1.126473
62.992630,-1.629926
80.667807,-1.803066
96.535965,0.249489
72.872729,-1.728727
51.934519,-1.193282
30.826308,-1.242375
50.615506,-1.469228
19.201192,-0.004140
94.479945,-0.246482
12.114121,-0.475251
73.195732,-1.731957
58.839588,-1.461280
57.598576,-1.106935
4.443044,0.241811
94.389944,-0.266629
4.881049,0.407436
72.203722,-1.722037
76.403764,-1.764038
25.762258,-0.054736
67.775678,-1.677757
4.160042,0.129314
54.217542,-0.601394
48.571486,-1.297474
30.135301,-1.299547
78.889789,-1.788898
51.393514,-1.334215
5.720057,0.677494
72.645726,-1.726457
18.941189,-0.109412
88.896889,-1.247816
61.808618,-1.618086
33.075331,-0.653919
64.849648,-1.648496
57.195572,-0.976899
75.637756,-1.756378
5.531055,0.623430
95.679957,0.034675
44.862449,-0.450491
64.107641,-1.641076
10.961110,0.011104
87.911879,-1.372076
2.241022,-0.613234
14.019140,-1.056968
0.825008,-0.949130
45.716457,-0.506977
27.143271,-0.636935
3.728037,-0.046480
53.663537,-0.702801
91.862919,-0.778726
85.094851,-1.640693
70.848708,-1.708487
2.998030,-0.339782
68.990690,-1.689907
93.444934,-0.470243
12.787128,-0.728167
51.816518,-1.226348
